airline_name,country,country_code,active
Tusheti,Georgia,GEO,N
Tbilaviamsheni,Georgia,GEO,N
VIP-Avia,Georgia,GEO,N
Euroline,Georgia,GEO,Y
Georgian Airlines,Georgia,GEO,N
Caucasus Airlines,Georgia,GEO,Y
Georgian International Airlines,Georgia,GEO,Y
Air Batumi,Georgia,GEO,Y
Antrak Air,Ghana,GHA,N
Aerogem Cargo,Ghana,GHA,N
Air Ghana,Ghana,GHA,N
Aero Survey,Ghana,GHA,N
Afra Airlines,Ghana,GHA,N
CTK Network Aviation,Ghana,GHA,N
Ghana Airways,Ghana,GHA,N
Ghana International Airlines,Ghana,GHA,Y
Jet Trans Aviation,Ghana,GHA,N
Johnsons Air,Ghana,GHA,N
MK Airline,Ghana,GHA,N
Race Cargo Airlines,Ghana,GHA,N
Real Aviation,Ghana,GHA,N
Royal Ghanaian Airlines,Ghana,GHA,N
Sobel Airlines of Ghana,Ghana,GHA,N
Southern Aviation,Ghana,GHA,N
West Africa Airlines,Ghana,GHA,N
West Coast Airlines,Ghana,GHA,N
Starbow Airlines,Ghana,GHA,Y
Eagle Atlantic Airlines,Ghana,GHA,Y
African International Transport,Guinea,GIN,N
Air Guinee Express,Guinea,GIN,Y
Africa Airlines,Guinea,GIN,N
Compagnie de Bauxites de Guinee,Guinea,GIN,N
GR-Avia,Guinea,GIN,N
Guinea Airways,Guinea,GIN,N
Guinee Airlines,Guinea,GIN,N
Guinee Paramount Airlines,Guinea,GIN,N
Oceanic Airlines,Guinea,GIN,Y
Probiz Guinee,Guinea,GIN,N
Seba Airlines,Guinea,GIN,N
Star Equatorial Airlines,Guinea,GIN,N
Union des Transports Africains de Guinee,Guinea,GIN,N
Aerolineas Africanas,Guinea,GIN,Y
Air Antilles Express,Guadeloupe,GLP,Y
Afrinat International Airlines,Gambia,GMB,N
Aero Gambia,Gambia,GMB,N
Gambia International Airlines,Gambia,GMB,N
Gambia New Millennium Air,Gambia,GMB,N
Mahfooz Aviation,Gambia,GMB,N
Slok Air Gambia,Gambia,GMB,N
Astravia-Bissau Air Transports Ltd.,Guinea-Bissau,GNB,N
Air Luxor GB,Guinea-Bissau,GNB,N
Aero Soga,Guinea-Bissau,GNB,N
Bissau Airlines,Guinea-Bissau,GNB,N
Bissau Discovery Flying Club,Guinea-Bissau,GNB,N
Bissau Aero Transporte,Guinea-Bissau,GNB,N
Guine Bissaur Airlines,Guinea-Bissau,GNB,N
Halcyon Air/Bissau Airways,Guinea-Bissau,GNB,N
Ecuatoguineana De Aviacion (EGA),Equatorial Guinea,GNQ,N
Ecuatorial Cargo,Equatorial Guinea,GNQ,N
Equatorial Airlines,Equatorial Guinea,GNQ,N
Euroguineana de Aviacion,Equatorial Guinea,GNQ,N
GETRA,Equatorial Guinea,GNQ,N
Gobierno De Guinea Ecuatorial,Equatorial Guinea,GNQ,N
Guinea Cargo,Equatorial Guinea,GNQ,N
Guinea Ecuatorial Airlines,Equatorial Guinea,GNQ,N
Presidencia de La Republica de Guinea Ecuatorial,Equatorial Guinea,GNQ,N
UTAGE,Equatorial Guinea,GNQ,N
CEIBA Intercontinental,Equatorial Guinea,GNQ,Y
Aegean Airlines,Greece,GRC,Y
Air Intersalonika,Greece,GRC,N
Aviator Airways,Greece,GRC,N
Alexandair,Greece,GRC,N
Air Scotland,Greece,GRC,N
Air Lift,Greece,GRC,N
Aeroland Airways,Greece,GRC,N
Euroair,Greece,GRC,N
Gain Jet Aviation,Greece,GRC,N
Hellenic Air Force,Greece,GRC,N
Greek Navy,Greece,GRC,N
Hellas Jet,Greece,GRC,Y
Interjet Helicopters,Greece,GRC,N
Macedonian Airlines,Greece,GRC,N
Mediterranean Air Freight,Greece,GRC,N
Olympic Airlines,Greece,GRC,Y
Olympic Aviation,Greece,GRC,N
Pegasus Aviation,Greece,GRC,N
Sky Express,Greece,GRC,Y
Sky Wings Airlines,Greece,GRC,N
Vernicos Aviation,Greece,GRC,N
Hellenic Star Airways,Greece,GRC,N
Hellenic Imperial Airways,Greece,GRC,Y
Athens Airways,Greece,GRC,Y
Viking Hellas,Greece,GRC,Y
KSY,Greece,GRC,Y
Hellenic Airways,Greece,GRC,N
Hermes Airlines,Greece,GRC,Y
Bluebird Airways (BZ),Greece,GRC,Y
Aviateca,Guatemala,GTM,N
Aguilas Mayas Internacional,Guatemala,GTM,N
DHL de Guatemala,Guatemala,GTM,N
RACSA,Guatemala,GTM,Y
Tikal Jets Airlines,Guatemala,GTM,N
Transportes Aereos Inter,Guatemala,GTM,N
Air Guyane,French Guiana,GUF,Y
Roraima Airways,Guyana,GUY,N
Trans Guyana Airways,Guyana,GUY,N
Universal Airlines,Guyana,GUY,N
Wings Aviation,Guyana,GUY,N
Air Hong Kong,Hong Kong,HKG,N
Oasis Hong Kong Airlines,Hong Kong,HKG,Y
Jettor Airlines,Hong Kong,HKG,Y
Atlantic Airlines de Honduras,Honduras,HND,N
Aerolineas Sosa,Honduras,HND,N
Honduras Airlines,Honduras,HND,N
Islena De Inversiones,Honduras,HND,Y
TACA De Honduras,Honduras,HND,N
TAN-SAHSA,Honduras,HND,N
Air Adriatic,Croatia,HRV,N
Air Tractor,Croatia,HRV,N
Croatia Airlines,Croatia,HRV,Y
Croatian Air Force,Croatia,HRV,N
Dubrovnik Air,Croatia,HRV,Y
European Coastal Airlines,Croatia,HRV,N
Laus,Croatia,HRV,N
North Adria Aviation,Croatia,HRV,N
Trade Air,Croatia,HRV,N
Zracno Pristaniste Mali Losinj,Croatia,HRV,N
Air D'Ayiti,Haiti,HTI,N
Air Haiti,Haiti,HTI,N
Caribintair,Haiti,HTI,N
Haiti Air Freight,Haiti,HTI,N
Haiti Ambassador Airlines,Haiti,HTI,Y
Haiti International Air,Haiti,HTI,N
Haiti International Airline,Haiti,HTI,N
Haiti National Airlines (HANA),Haiti,HTI,N
Haiti North Airline,Haiti,HTI,N
Haiti Trans Air,Haiti,HTI,N
Haitian Aviation Line,Haiti,HTI,N
Papair Terminal,Haiti,HTI,N
Pearl Airways,Haiti,HTI,N
Quisqueya Airlines,Haiti,HTI,N
Tropical Airways,Haiti,HTI,N
Salsa d\\'Haiti,Haiti,HTI,Y
Sunrise Airways,Haiti,HTI,Y
ABC Air Hungary,Hungary,HUN,N
Atlant Aerobatics Ltd.,Hungary,HUN,N
Aviaexpress,Hungary,HUN,N
Air-Invest,Hungary,HUN,N
Budapest Aircraft Services/Manx2,Hungary,HUN,Y
Cityline Hungary,Hungary,HUN,N
Farnair Hungary,Hungary,HUN,N
Heli Hungary,Hungary,HUN,N
Hunair Hungarian Airlines,Hungary,HUN,N
Hungarian Air Force,Hungary,HUN,N
Indicator Company,Hungary,HUN,N
Jetstream Air,Hungary,HUN,N
Koob-Corp - 96 KFT,Hungary,HUN,N
Malí©v,Hungary,HUN,Y
Pannon Air Service,Hungary,HUN,N
Trener Ltd,Hungary,HUN,N
Travel Service,Hungary,HUN,N
Wizz Air,Hungary,HUN,Y
Auvia Air,Indonesia,IDN,N
Airfast Indonesia,Indonesia,IDN,N
Asia Avia Airlines,Indonesia,IDN,N
Adam Air,Indonesia,IDN,Y
Air Paradise International,Indonesia,IDN,N
Bali International Air Service,Indonesia,IDN,N
Bristow Masayu Helicopters,Indonesia,IDN,N
Bouraq Indonesia Airlines,Indonesia,IDN,N
Metro Batavia,Indonesia,IDN,Y
Bayu Indonesia Air,Indonesia,IDN,N
Deraya Air Taxi,Indonesia,IDN,N
Dirgantara Air Service,Indonesia,IDN,N
Efata Papua Airlines,Indonesia,IDN,N
Garuda Indonesia,Indonesia,IDN,Y
Gatari Hutama Air Services,Indonesia,IDN,N
Indonesia Air Transport,Indonesia,IDN,N
Indonesia AirAsia,Indonesia,IDN,Y
Indonesian Airlines,Indonesia,IDN,Y
Industri Pesawat Terbang Nusantara,Indonesia,IDN,N
Jatayu Airlines,Indonesia,IDN,N
Juanda Flying School,Indonesia,IDN,N
Kartika Airlines,Indonesia,IDN,N
Lion Mentari Airlines,Indonesia,IDN,Y
Mandala Airlines,Indonesia,IDN,Y
Mantrust Asahi Airways,Indonesia,IDN,N
Merpati Nusantara Airlines,Indonesia,IDN,Y
Mission Aviation Fellowship,Indonesia,IDN,N
National Air Charter,Indonesia,IDN,N
Nurman Avia Indopura,Indonesia,IDN,N
Pelita Air Service,Indonesia,IDN,N
Psudiklat Perhubungan Udara/PLP,Indonesia,IDN,N
Republic Express Airlines,Indonesia,IDN,Y
Riau Airlines,Indonesia,IDN,N
Sriwijaya Air,Indonesia,IDN,Y
Star Air,Indonesia,IDN,N
Seulawah Nad Air,Indonesia,IDN,N
Survey Udara (Penas),Indonesia,IDN,N
Sabang Merauke Raya Air Charter,Indonesia,IDN,N
Trigana Air Service,Indonesia,IDN,Y
Tri-MG Intra Asia Airlines,Indonesia,IDN,N
Top Sky International,Indonesia,IDN,N
Travel Express Aviation Services,Indonesia,IDN,N
Wings Air,Indonesia,IDN,Y
Pelita,Indonesia,IDN,Y
Xpressair,Indonesia,IDN,Y
Kal Star Aviation,Indonesia,IDN,Y
Indonesia Sky,Indonesia,IDN,Y
Citilink Indonesia,Indonesia,IDN,Y
TransNusa Air,Indonesia,IDN,Y
Indonesa Air Aisa X,Indonesia,IDN,Y
Air India Limited,India,IND,Y
Air Sahara,India,IND,Y
Air India Express,India,IND,Y
Alliance Air,India,IND,N
Blue Dart Aviation,India,IND,N
Deccan Aviation,India,IND,N
Go Air,India,IND,Y
Gujarat Airways,India,IND,N
IndiGo Airlines,India,IND,Y
India International Airways,India,IND,N
Indian Air Force,India,IND,N
Indian Airlines,India,IND,Y
Jet Airways,India,IND,Y
Kingfisher Airlines,India,IND,Y
Paramount Airways,India,IND,Y
Pawan Hans,India,IND,N
Spicejet,India,IND,Y
Air India Regional,India,IND,Y
MDLR Airlines,India,IND,Y
Jagson Airlines,India,IND,Y
Skyline nepc,India,IND,N
Indya Airline Group,India,IND,Y
OCEAN AIR CARGO,India,IND,Y
NEPC Airlines,India,IND,N
12 North,India,IND,Y
Air Costa,India,IND,Y
Air Vistara,India,IND,Y
Air Pegasus,India,IND,Y
Air Carnival,India,IND,Y
AERFI Group,Ireland,IRL,N
Airplanes Holdings,Ireland,IRL,N
Air Contractors,Ireland,IRL,N
Aer Turas,Ireland,IRL,N
Aer Lingus,Ireland,IRL,Y
Airlink Airways,Ireland,IRL,N
Aer Arann,Ireland,IRL,Y
CityJet,Ireland,IRL,Y
EU Airways,Ireland,IRL,N
EUjet,Ireland,IRL,N
Ei Air Exports,Ireland,IRL,N
Eirjet,Ireland,IRL,N
Executive Aircraft Charter and Charter Services,Ireland,IRL,N
Exxavia Limited,Ireland,IRL,N
Futura Gael,Ireland,IRL,N
GECAS,Ireland,IRL,N
Iona National Airways,Ireland,IRL,N
Irish Air Corps,Ireland,IRL,N
Irish Air Transport,Ireland,IRL,N
Irish Aviation Authority,Ireland,IRL,N
JetMagic,Ireland,IRL,N
Ryanair,Ireland,IRL,Y
Skynet Airlines,Ireland,IRL,Y
Starair,Ireland,IRL,N
Translift Airways,Ireland,IRL,Y
Visionair,Ireland,IRL,N
Virgin Express Ireland,Ireland,IRL,N
FlyHigh Airlines Ireland (FH),Ireland,IRL,Y
Aban Air,Iran,IRN,n
Arvand Airlines,Iran,IRN,N
Atlas Aviation Group,Iran,IRN,N
Aram Airline,Iran,IRN,N
Aria Tour,Iran,IRN,N
Bonyad Airlines,Iran,IRN,N
Caspian Airlines,Iran,IRN,Y
Chabahar Airlines,Iran,IRN,N
Eram Air,Iran,IRN,N
Iran Air,Iran,IRN,Y
Iran Aseman Airlines,Iran,IRN,Y
Iranair Tours,Iran,IRN,N
Naft Air Lines,Iran,IRN,N
Khoezestan Photros Air Lines,Iran,IRN,N
Kish Air,Iran,IRN,Y
Mahan Air,Iran,IRN,Y
Navid,Iran,IRN,N
Pariz Air,Iran,IRN,N
Pars Aviation Service,Iran,IRN,N
Payam Air,Iran,IRN,N
Qeshm Air,Iran,IRN,N
Safiran Airlines,Iran,IRN,N
Safat Airlines,Iran,IRN,N
Saha Airlines Services,Iran,IRN,N
Taban Air Lines,Iran,IRN,N
Tehran Airline,Iran,IRN,N
Taftan Airlines,Iran,IRN,N
TA-Air Airline,Iran,IRN,N
Tara Air Line,Iran,IRN,N
Zagros Airlines,Iran,IRN,N
Fars Air Qeshm,Iran,IRN,Y
Parmiss Airlines (IPV),Iran,IRN,Y
Pouya Air,Iran,IRN,Y
ATA Airlines (Iran),Iran,IRN,Y
Iraqi Airways,Iraq,IRQ,Y
Al-Naser Airlines,Iraq,IRQ,Y
Air Atlanta Icelandic,Iceland,ISL,Y
Air Iceland,Iceland,ISL,Y
Bluebird Cargo,Iceland,ISL,N
Eagle Air Iceland,Iceland,ISL,N
Icejet,Iceland,ISL,N
Icelandair,Iceland,ISL,Y
Icelandic Coast Guard,Iceland,ISL,N
Icebird Airline,Iceland,ISL,N
Jetx Airlines,Iceland,ISL,N
Jorvik,Iceland,ISL,N
Landsflug,Iceland,ISL,N
Myflug,Iceland,ISL,Y
Thryluthjonustan,Iceland,ISL,N
Valfell-Verkflug,Iceland,ISL,N
LíçO Flugmennt,Iceland,ISL,N
Island Spirit,Iceland,ISL,Y
Primera Air,Iceland,ISL,Y
Norlandair,Iceland,ISL,Y
Flugfelag Vestmannaeyja,Iceland,ISL,Y
Regional Air Iceland,Iceland,ISL,Y
Arkia Israel Airlines,Israel,ISR,Y
Ayeet Aviation & Tourism,Israel,ISR,N
Aeroel Airways,Israel,ISR,N
CAL Cargo Air Lines,Israel,ISR,Y
Chim-Nir Aviation,Israel,ISR,N
El Al Israel Airlines,Israel,ISR,Y
Elrom Aviation and Investments,Israel,ISR,N
Israel Aircraft Industries,Israel,ISR,N
Israeli Air Force,Israel,ISR,N
Israir,Israel,ISR,Y
Jet G&D Aviation,Israel,ISR,N
Jet Link,Israel,ISR,N
Kanaf-Arkia Airlines,Israel,ISR,N
Kanfey Ha'emek Aviation,Israel,ISR,N
Nanyah Aviation,Israel,ISR,N
Noy Aviation,Israel,ISR,N
Orange Aviation,Israel,ISR,N
Ray Aviation,Israel,ISR,N
Sun D'Or,Israel,ISR,Y
Snunit Aviation,Israel,ISR,N
Tamir Airways,Israel,ISR,N
Dennis Sky,Israel,ISR,Y
Air Europe,Italy,ITA,Y
Air Italy,Italy,ITA,Y
Alba Servizi Aerotrasporti,Italy,ITA,N
Air Viggi San Raffaele,Italy,ITA,N
Air One,Italy,ITA,Y
Air Sicilia,Italy,ITA,Y
Air One Executive,Italy,ITA,N
Alitalia Express,Italy,ITA,Y
Air Corporate,Italy,ITA,N
Alitalia,Italy,ITA,Y
Airvallee,Italy,ITA,N
Azzurra Air,Italy,ITA,N
Air Walser,Italy,ITA,N
Air One Cityliner,Italy,ITA,N
Air Dolomiti,Italy,ITA,Y
Alpi Eagles,Italy,ITA,N
Eliossola,Italy,ITA,N
Avio Nord,Italy,ITA,N
Air Mach,Italy,ITA,N
Alidaunia,Italy,ITA,N
Aliven,Italy,ITA,N
Aermarche,Italy,ITA,N
Action Air,Italy,ITA,N
Aliparma,Italy,ITA,N
Air Service Center,Italy,ITA,N
Aeroitalia,Italy,ITA,N
Air Umbria,Italy,ITA,N
Blue Panorama Airlines,Italy,ITA,Y
Bond Aviation,Italy,ITA,N
CAI,Italy,ITA,N
Cargoitalia,Italy,ITA,N
Cityfly,Italy,ITA,N
Club Air,Italy,ITA,N
Compagnia Generale Ripreseaeree,Italy,ITA,N
Delta Aerotaxi,Italy,ITA,Y
ESI Eliservizi Italiani,Italy,ITA,N
Elicar,Italy,ITA,N
Elidolomiti,Italy,ITA,N
Elieuro,Italy,ITA,N
Elifriulia,Italy,ITA,N
Elilario Italia,Italy,ITA,N
Elilombarda,Italy,ITA,N
Elimediterranea,Italy,ITA,N
Elios,Italy,ITA,N
Elipiu',Italy,ITA,N
Elitellina,Italy,ITA,N
Eti 2000,Italy,ITA,N
Euraviation,Italy,ITA,N
Eurofly,Italy,ITA,N
Eurofly Service,Italy,ITA,Y
Eurojet Italia,Italy,ITA,N
Fly Wex,Italy,ITA,N
Foxair,Italy,ITA,N
Gandalf Airlines,Italy,ITA,N
Helitalia,Italy,ITA,N
Icaro,Italy,ITA,N
Icarus,Italy,ITA,N
Il Ciocco International Travel Service,Italy,ITA,N
Interfly,Italy,ITA,N
Interjet,Italy,ITA,N
Itali Airlines,Italy,ITA,N
Italy First,Italy,ITA,N
Lauda Air Italy,Italy,ITA,N
Livingston,Italy,ITA,N
Meridiana,Italy,ITA,Y
Miniliner,Italy,ITA,N
Mistral Air,Italy,ITA,N
Myway Airlines,Italy,ITA,Y
My Way Airlines,Italy,ITA,N
Neos,Italy,ITA,N
Ocean Airlines,Italy,ITA,N
Professione VOlare,Italy,ITA,N
Sirio,Italy,ITA,N
Sirio Executive,Italy,ITA,N
Star Work Sky,Italy,ITA,N
Skybridge Airops,Italy,ITA,N
Starfly,Italy,ITA,N
Servizi Aerei,Italy,ITA,N
Transavio,Italy,ITA,N
Unifly Servizi Aerei,Italy,ITA,N
Volare Airlines,Italy,ITA,Y
Wind Jet,Italy,ITA,Y
Minerva Airlines,Italy,ITA,N
Ciao Air,Italy,ITA,Y
Alpi Eagles (E8),Italy,ITA,N
Aereonautica militare,Italy,ITA,Y
Alinord,Italy,ITA,N
Eagles Airlines,Italy,ITA,Y
Alitalia Cityliner,Italy,ITA,Y
Gulisano airways,Italy,ITA,N
Vuola Italia,Italy,ITA,Y
International Flying Service,Italy,ITA,N
Aeronautica Militare,Italy,ITA,Y
Air Jamaica,Jamaica,JAM,Y
Air Jamaica Express,Jamaica,JAM,N
Fly Jamaica Airways,Jamaica,JAM,Y
International AirLink,Jamaica,JAM,Y
Arab Wings,Jordan,JOR,N
Jordan Aviation,Jordan,JOR,N
Jordan International Air Cargo,Jordan,JOR,N
Raya Jet,Jordan,JOR,N
Royal Jordanian,Jordan,JOR,Y
Royal Jordanian Air Force,Jordan,JOR,N
Royal Falcon,Jordan,JOR,Y
Advanced Air Co.,Japan,JPN,N
ANA & JP Express,Japan,JPN,N
Air Japan,Japan,JPN,Y
Air Nippon Network Co. Ltd.,Japan,JPN,N
All Nippon Airways,Japan,JPN,Y
Air Nippon,Japan,JPN,Y
Air Central,Japan,JPN,N
AVC Airlines,Japan,JPN,N
Air Next,Japan,JPN,N
airtransse,Japan,JPN,N
First Air Transport,Japan,JPN,N
Galaxy Airlines,Japan,JPN,N
Global Wings,Japan,JPN,N
Hokkaido Air System,Japan,JPN,N
Hokkaido International Airlines,Japan,JPN,Y
Hokuriki-Koukuu Company,Japan,JPN,N
IKI International Airlines,Japan,JPN,N
INFINI Travel Information,Japan,JPN,N
Ibex Airlines,Japan,JPN,Y
Island Link,Japan,JPN,N
Iwamoto Crane Co Ltd,Japan,JPN,N
J-Air,Japan,JPN,N
JAL Express,Japan,JPN,Y
JALways,Japan,JPN,Y
Japan Air Commuter,Japan,JPN,N
Japan Aircraft Service,Japan,JPN,N
Japan Airlines,Japan,JPN,Y
Japan Airlines Domestic,Japan,JPN,Y
Japan Asia Airways,Japan,JPN,Y
Japan Transocean Air,Japan,JPN,Y
Nippon Cargo Airlines,Japan,JPN,N
Oriental Air Bridge,Japan,JPN,N
Star Flyer,Japan,JPN,Y
Seco International,Japan,JPN,N
Skyhaul,Japan,JPN,N
Skymark Airlines,Japan,JPN,Y
Skynet Asia Airways,Japan,JPN,Y
Yuhi Air Lines,Japan,JPN,N
Japan Air System,Japan,JPN,Y
Fuji Dream Airlines,Japan,JPN,Y
Nihon.jet,Japan,JPN,N
Japan Regio,Japan,JPN,Y
Peach Aviation,Japan,JPN,Y
AirAsia Japan,Japan,JPN,Y
Spring Airlines Japan,Japan,JPN,Y
Naka Nihon Airlines Service,Japan,JPN,N
Jetstar Japan ,Japan,JPN,Y
First Flying,Japan,JPN,Y
TDA Toa Domestic Airlines,Japan,JPN,N
Aktjubavia,Kazakhstan,KAZ,N
AK Navigator LLC,Kazakhstan,KAZ,N
ATMA,Kazakhstan,KAZ,N
Avia Jaynar,Kazakhstan,KAZ,N
Aerotrans Airline,Kazakhstan,KAZ,N
Azamat,Kazakhstan,KAZ,N
Alatau Airlines,Kazakhstan,KAZ,N
Association of Private Pilots of Kazakhstan,Kazakhstan,KAZ,N
Asia Continental Airlines,Kazakhstan,KAZ,N
Agrocentr-Avia,Kazakhstan,KAZ,N
Aero Airline,Kazakhstan,KAZ,N
Atyrau Air Ways,Kazakhstan,KAZ,N
Arkhabay,Kazakhstan,KAZ,N
Araiavia,Kazakhstan,KAZ,N
Air Kokshetau,Kazakhstan,KAZ,N
Alliance Avia,Kazakhstan,KAZ,N
Air Astana,Kazakhstan,KAZ,Y
Almaty Aviation,Kazakhstan,KAZ,N
Air Almaty,Kazakhstan,KAZ,N
Air Almaty ZK,Kazakhstan,KAZ,N
Aerotur-Air,Kazakhstan,KAZ,N
Arhabaev Tourism Airlines,Kazakhstan,KAZ,N
Air Division of the Eastern Kazakhstan Region,Kazakhstan,KAZ,N
Beibars CJSC,Kazakhstan,KAZ,N
Berkut Air,Kazakhstan,KAZ,N
Berkhut ZK,Kazakhstan,KAZ,N
Burundayavia,Kazakhstan,KAZ,N
Burundaiavia,Kazakhstan,KAZ,N
BGB Air,Kazakhstan,KAZ,N
DETA Air,Kazakhstan,KAZ,N
Daka,Kazakhstan,KAZ,N
Don Avia,Kazakhstan,KAZ,N
Eastern Express,Kazakhstan,KAZ,N
Euro-Asia Air,Kazakhstan,KAZ,N
Euro-Asia Air International,Kazakhstan,KAZ,N
Feniks Airline,Kazakhstan,KAZ,N
Flamingo Air-Line,Kazakhstan,KAZ,N
GST Aero Aircompany,Kazakhstan,KAZ,N
Hozu-Avia,Kazakhstan,KAZ,N
Irbis Air,Kazakhstan,KAZ,N
Jana-Arka,Kazakhstan,KAZ,N
Kaz Agros Avia,Kazakhstan,KAZ,N
Kaz Air West,Kazakhstan,KAZ,N
Kazavia,Kazakhstan,KAZ,N
Kazaviaspas,Kazakhstan,KAZ,N
Kevis,Kazakhstan,KAZ,N
Mak Air,Kazakhstan,KAZ,N
Mega,Kazakhstan,KAZ,N
Miras,Kazakhstan,KAZ,N
Olimp Air,Kazakhstan,KAZ,N
Orlan-2000,Kazakhstan,KAZ,N
Peran,Kazakhstan,KAZ,N
Prime Aviation,Kazakhstan,KAZ,N
Ratkhan Air,Kazakhstan,KAZ,N
Ridder Avia,Kazakhstan,KAZ,N
State Air Company Berkut,Kazakhstan,KAZ,N
Sayakhat Airlines,Kazakhstan,KAZ,N
Samal Air,Kazakhstan,KAZ,N
Skyjet,Kazakhstan,KAZ,N
Samgau,Kazakhstan,KAZ,N
Salem,Kazakhstan,KAZ,N
Semos,Kazakhstan,KAZ,N
Semeyavia,Kazakhstan,KAZ,N
Sat Airlines,Kazakhstan,KAZ,Y
Scat Air,Kazakhstan,KAZ,Y
Tien-Shan,Kazakhstan,KAZ,N
TRAST,Kazakhstan,KAZ,N
Tulpar Air Service,Kazakhstan,KAZ,N
Transcontinental Airlines,Kazakhstan,KAZ,N
Trans Asian Airlines,Kazakhstan,KAZ,N
